OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Modelled_Records_2018,Modelled_Records_2019,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Adjusted_Health_Gain_2018,Adjusted_Health_Gain_2019,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017,Outlier_2018,Outlier_2019
NT434,BMI - THE SAXON CLINIC,Hip Replacement Primary,EQ-5D Index,0,26,36,39,35,27,51,62,37,-,-,0.41,0.463,0.498,-,0.476,0.432,0.469,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT434,BMI - THE SAXON CLINIC,Knee Replacement Primary,EQ-5D Index,0,49,57,37,24,22,47,85,40,-,0.358,0.337,0.327,-,-,0.405,0.399,0.349,No procedures,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Positive outlier (95%),Positive outlier (95%),Not an outlier
NT434,BMI - THE SAXON CLINIC,Total Hip Replacement,EQ-5D Index,26,26,38,39,35,27,51,62,37,-,-,0.406,0.447,0.485,-,0.459,0.418,0.448,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT434,BMI - THE SAXON CLINIC,Total Knee Replacement,EQ-5D Index,12,49,59,37,24,22,47,85,40,-,0.337,0.331,0.322,-,-,0.401,0.394,0.339,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Positive outlier (95%),Positive outlier (95%),Not an outlier
NT434,BMI - THE SAXON CLINIC,Hip Replacement Primary,Oxford Hip Score,0,27,36,42,38,26,56,71,40,-,-,21.721,19.684,22.024,-,22.405,22.825,22.261,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT434,BMI - THE SAXON CLINIC,Total Hip Replacement,Oxford Hip Score,26,27,38,42,38,26,56,71,40,-,-,21.408,19.206,21.688,-,21.523,22.069,20.866,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT434,BMI - THE SAXON CLINIC,Knee Replacement Primary,Oxford Knee Score,0,54,60,39,25,27,55,93,42,-,16.639,16.635,16.532,-,-,18.879,19.653,19.419,No procedures,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Positive outlier (95%),Not an outlier
NT434,BMI - THE SAXON CLINIC,Total Knee Replacement,Oxford Knee Score,11,54,62,39,25,27,55,93,42,-,16.127,16.512,16.401,-,-,18.759,19.538,19.129,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Not an outlier,Positive outlier (95%),Not an outlier
NT436,BMI - SHIRLEY OAKS HOSPITAL,Hip Replacement Primary,EQ VAS,0,*,7,7,13,8,7,7,5,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Knee Replacement Primary,EQ VAS,0,*,*,17,10,6,10,8,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Hip Replacement,EQ VAS,*,*,7,7,14,8,7,7,5,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Knee Replacement,EQ VAS,*,*,*,17,11,7,10,8,2,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,*,7,10,13,9,7,8,6,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,0,*,20,12,6,11,10,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Hip Replacement,EQ-5D Index,*,*,7,10,14,9,7,8,6,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Knee Replacement,EQ-5D Index,*,0,*,20,13,7,11,10,2,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,*,8,10,14,9,6,8,6,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Hip Replacement,Oxford Hip Score,*,*,8,10,15,9,6,8,6,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,*,*,20,14,6,10,11,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT436,BMI - SHIRLEY OAKS HOSPITAL,Total Knee Replacement,Oxford Knee Score,*,*,*,20,15,7,10,11,2,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Hip Replacement Primary,EQ VAS,0,*,*,*,5,7,13,16,12,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Knee Replacement Primary,EQ VAS,0,9,*,9,7,10,16,20,7,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Hip Replacement,EQ VAS,7,*,*,*,5,7,13,16,12,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Knee Replacement,EQ VAS,6,9,*,9,7,10,16,20,7,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,*,*,*,6,6,12,18,14,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,9,*,9,7,10,16,22,9,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Hip Replacement,EQ-5D Index,7,*,*,*,6,6,12,18,14,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Knee Replacement,EQ-5D Index,*,9,*,9,7,10,16,22,9,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,*,*,*,7,7,12,18,15,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Hip Replacement,Oxford Hip Score,7,*,*,*,7,7,12,18,15,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,9,*,11,9,10,15,22,11,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT437,BMI - THE SLOANE HOSPITAL,Total Knee Replacement,Oxford Knee Score,6,9,*,11,9,10,16,23,11,-,-,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Hip Replacement Primary,EQ VAS,0,10,20,27,25,30,22,30,12,-,-,-,-,-,12.641,-,18,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Knee Replacement Primary,EQ VAS,0,10,16,26,28,49,48,29,17,-,-,-,-,-,4.976,3.807,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Insufficient records,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Hip Replacement,EQ VAS,7,10,20,27,25,31,22,30,12,-,-,-,-,-,13.196,-,17.97,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Knee Replacement,EQ VAS,6,10,16,26,28,50,50,29,17,-,-,-,-,-,5.697,2.903,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Negative outlier (95%),Insufficient records,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,10,20,31,29,30,22,34,13,-,-,-,0.46,-,0.45,-,0.506,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,14,18,28,30,51,48,32,17,-,-,-,-,0.295,0.288,0.288,0.367,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Hip Replacement,EQ-5D Index,7,10,20,31,29,31,22,34,13,-,-,-,0.448,-,0.45,-,0.499,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Knee Replacement,EQ-5D Index,6,14,18,28,30,52,50,32,17,-,-,-,-,0.292,0.284,0.263,0.37,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,12,20,34,32,34,22,41,14,-,-,-,23.328,22.694,20.337,-,23.27,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Hip Replacement,Oxford Hip Score,7,12,20,34,32,35,22,41,14,-,-,-,22.484,22.517,20.867,-,23.101,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,14,20,33,33,61,54,34,18,-,-,-,17.14,14.717,15.441,15.231,18.242,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT439,BMI - THE SOUTH CHESHIRE PRIVATE HOSPITAL,Total Knee Replacement,Oxford Knee Score,6,14,20,33,33,62,56,34,18,-,-,-,17.172,14.705,15.26,14.703,18.035,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Hip Replacement Primary,EQ VAS,0,7,28,49,47,34,28,30,6,-,-,-,12.852,15.631,13.67,-,15.359,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Knee Replacement Primary,EQ VAS,0,*,15,41,46,31,20,17,6,-,-,-,6.935,8.874,9.435,-,-,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Hip Replacement,EQ VAS,*,8,28,49,48,36,32,33,6,-,-,-,12.128,14.496,13.965,17.19,14.404,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Knee Replacement,EQ VAS,*,*,15,42,48,32,21,17,6,-,-,-,5.905,8.912,8.652,-,-,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,8,27,49,47,33,29,33,6,-,-,-,0.47,0.457,0.489,-,0.484,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,*,17,45,46,27,20,20,5,-,-,-,0.349,0.316,-,-,-,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Hip Replacement,EQ-5D Index,0,9,27,49,48,35,34,37,6,-,-,-,0.454,0.442,0.475,0.463,0.472,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Knee Replacement,EQ-5D Index,*,*,17,45,48,29,22,21,5,-,-,-,0.343,0.319,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,8,27,56,51,37,32,36,7,-,-,-,22.208,21.665,23.997,24.76,23.684,-,No procedures,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Hip Replacement,Oxford Hip Score,*,9,27,56,52,39,36,40,7,-,-,-,21.501,20.927,23.733,23.749,23.005,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,*,20,46,53,33,20,21,6,-,-,-,18.584,15.978,18.793,-,-,-,No procedures,Insufficient records,Insufficient records,Positive outlier (95%),Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records
NT440,BMI - THORNBURY HOSPITAL,Total Knee Replacement,Oxford Knee Score,*,*,20,47,55,35,22,22,6,-,-,-,18.048,16.213,18.453,-,-,-,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records
NT441,BMI - THREE SHIRES HOSPITAL,Hip Replacement Primary,EQ VAS,0,58,63,39,70,104,95,116,78,-,15.555,14.888,14.734,12.17,14.249,12.564,15.613,14.927,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT441,BMI - THREE SHIRES HOSPITAL,Hip Replacement Revision,EQ VAS,0,*,0,*,*,*,*,*,*,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures
NT441,BMI - THREE SHIRES HOSPITAL,Knee Replacement Primary,EQ VAS,0,50,44,45,95,145,122,136,95,-,7.487,10.677,7.261,9.825,8.309,10.796,8.784,9.223,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT441,BMI - THREE SHIRES HOSPITAL,Knee Replacement Revision,EQ VAS,0,0,0,*,*,*,3,3,0,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,No procedures,Insufficient records,Insufficient records,Insufficient records,No procedures
NT441,BMI - THREE SHIRES HOSPITAL,Total Hip Replacement,EQ VAS,41,58,63,39,70,104,95,116,78,15.274,15.518,14.378,14.41,11.473,13.694,11.803,15.19,14.131,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT441,BMI - THREE SHIRES HOSPITAL,Total Knee Replacement,EQ VAS,34,50,44,45,95,145,125,139,95,6.186,7.328,9.809,6.617,9.492,7.688,10.37,8.225,8.53,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
